Solution
2722
1719
1727
2398
2398
1728
1725
1725
1725
2398
1727
1719
2403
2047
2723
2052
1719
1728
2398
1727
1728
2731
2403
2398
2398
2731
1719
1719
1728
2052
2047
2052
2398
2052
1719
1719
1728
2047
2722
1719
1728
1725
1728
1728
2398
2047
1728
1727
2052
1727
1727
1719
1728
1719
2398
1728
1728
1725
1725
1727
1719
2052
1719
1728
2052
1725
1727
1728
1728
1725
1719
1728
2052
1727
1727
1725
1725
1725
2047
1727
1725
2723
1725
1725
1725
1728
1727
1725
1719
1719
1719
1727
1719
1719
1719
1728
1728
1727
1725
1728
1725
1719
