Solution
7377
9207
8682
8953
11386
7200
8507
8959
7760
8164
9415
9766
7383
8560
8162
7299
10691
8627
9933
7736
6756
7601
7093
7597
8122
7652
9012
8381
8822
5911
9341
7696
8434
7303
7564
7840
9363
8572
7646
7184
9088
7424
7986
8469
5786
7434
7705
8500
5881
8426
7746
6851
7310
6337
6957
7640
5378
5882
6395
7188
5311
6659
5410
5542
7157
6435
5671
6769
5918
5764
6225
5958
6499
5243
5197
6420
5370
5660
5074
5747
7216
7077
5442
4660
4231
5146
5164
5937
5136
4896
5176
4371
5117
5442
4502
5126
4677
4793
4321
3869
5260
5097
4987
4524
4339
4200
4526
4182
4891
4197
4453
4701
3842
4463
4419
4047
4306
4554
3916
3812
4001
3541
3741
3839
3730
3522
4031
3828
3878
3859
3840
3825
3987
3633
3493
3439
3566
3644
3501
3591
3385
3515
3688
3714
3577
3491
3539
3458
3497
3507
3561
3468
3469
3383
3636
3919
3633
3612
3795
3635
3778
3541
3638
3582
3517
3518
3474
3485
3424
3542
3640
3624
3568
3481
3548
3414
3438
3516
3555
3411
3436
3379
3437
3388
3384
3426
3516
3456
3430
3405
3456
3411
3388
3402
3385
3379
3425
3416
3384
3400
3415
3395
3413
3406
3383
3383
3385
3380
3406
3434
3388
3379
3379
3379
3379
3380
3444
3425
3388
3386
3381
3383
3421
3405
3383
3385
3419
3380
3383
3383
3383
3383
3386
3383
3384
3380
3405
3395
3416
3383
3380
3392
3385
3388
3385
3425
3383
3385
3380
3383
3381
3380
3379
3379
3384
3383
3383
3383
3380
3380
3381
3385
3380
3381
3383
3383
3379
3381
3380
3381
3380
3380
3380
3381
3383
3383
3383
3388
3383
3385
3406
3386
