Solution
4746
3661
3315
4074
4301
3190
2914
4156
4039
3060
4380
4483
4767
4016
4288
5793
3143
3811
5103
5361
3888
4423
5218
4740
3233
5786
2884
3929
3379
4120
3820
3903
3298
3206
3201
3209
2997
4549
4122
3573
4264
4196
2907
4825
3504
4216
2680
3429
3399
4585
3808
3458
2833
3124
4406
3181
3044
3747
3086
2768
3085
2919
3277
3978
3329
3273
3322
3095
3030
3074
3200
3814
2738
3040
3170
3237
2997
2935
2666
2976
2677
2985
2740
3077
2656
3070
3034
2739
3141
3688
2989
3152
3240
2804
2990
3405
2931
2804
3375
2761
2915
2677
2991
3236
2980
2867
2888
2803
3189
2854
2914
2771
3054
2769
3549
2849
2918
3056
2928
2739
2890
3256
2820
3237
2927
2775
2925
2688
2666
2803
2610
2577
2767
2590
2656
2867
2666
2656
2580
2683
2608
2586
2590
2656
2769
2696
2680
2590
2680
2590
2590
2798
2761
2608
2577
2580
2586
2608
2590
2577
2577
2577
2580
2608
2610
2577
2586
2577
2680
2859
2610
2580
2669
2577
2580
2590
2590
2610
2580
2586
2823
2586
2586
2580
2665
2686
2692
2686
2679
2577
2590
2586
2580
2608
2610
2608
2580
2580
2577
2577
2610
2608
2586
2586
2580
2577
2586
2580
2580
2577
2586
2577
2580
2590
2580
2577
2577
2586
2577
2577
2580
2580
2580
2577
2577
2577
2577
2577
2590
2580
2577
2577
