Solution
21189
22222
23567
19955
18882
20382
19170
19379
19096
19273
21737
22824
21485
19877
24052
20901
17044
21704
19317
21080
20515
19881
19387
20088
18923
18661
20294
19605
20096
19563
20159
17543
21291
20377
17276
16425
19639
15599
19035
20858
19631
17601
22260
15847
17133
17431
19684
19018
17072
17333
14212
16827
16526
14910
15971
13996
15474
16431
13604
18943
12894
14516
14810
12992
14066
12111
14888
14659
14665
12715
13823
11783
12472
14673
13470
12160
12445
11030
13167
11427
14604
13344
12898
11875
11511
11843
10635
11578
10615
10485
9070
9222
9815
9676
11022
11001
10423
11144
9724
9491
10184
9020
8205
8964
8345
8916
9232
9389
8856
8356
8276
8403
7866
8157
7771
8465
7784
8356
8650
8451
8444
8209
7932
8090
8035
8075
8142
8178
8159
7568
7379
7433
7489
7138
7202
7342
7319
7273
7307
7073
7196
7031
6990
7227
7100
6988
6958
7286
7234
7209
7226
7271
7278
7286
7326
7294
7094
7131
7232
7205
7092
7162
7049
6977
7035
6939
7007
6982
6989
7028
7249
6995
6968
6963
6934
6996
6941
6952
6955
7006
6997
7077
6922
7062
6941
6965
6922
6969
7070
7031
6987
6946
6952
6943
6924
6924
6907
6907
6986
6946
6912
6948
6955
6948
6916
6924
6928
6907
6907
6916
6924
6918
6941
6945
6957
6946
6957
6911
6907
6920
6916
6954
6953
6949
6945
6946
6948
6924
6911
6950
6950
6937
6916
6922
6939
6956
6972
6907
6941
6928
6932
6916
6916
6916
6922
6950
6934
6941
6928
6907
6907
6907
6907
6911
6911
6916
6922
6907
6916
6916
6920
6907
6920
6916
6916
6911
6907
6907
6907
6907
6907
6911
6911
6911
6907
6918
6907
6907
6907
6907
6907
6907
6907
6907
6916
6912
6912
6918
6907
6907
6907
6907
6907
6907
6907
6907
6907
