Solution
6843
5061
6442
8953
5442
5751
4987
6368
6656
6829
7815
7186
6281
7990
6623
7351
6252
5983
5882
6212
9109
6929
6143
7428
6781
6230
6021
7555
5477
6917
5617
5656
6234
5402
5968
7599
6490
4131
8014
7485
4573
5668
5841
5370
4347
6300
5343
5437
5103
6152
4733
6125
4094
5464
5149
4713
5350
3902
4183
6118
5881
5271
5945
4023
5642
4699
4472
5386
5215
4473
5426
4695
3658
3628
3949
5196
5194
4798
3783
5843
4466
4842
3986
4463
4568
3962
4119
4001
4613
4113
4183
4643
3683
3935
5957
5232
3987
4259
4157
3748
3927
3879
3827
4616
3631
4289
3318
4662
3307
3449
3615
3387
3274
3657
3651
3462
3713
3806
3693
3983
3970
4365
3912
3277
3199
3461
3512
3806
3390
3330
3201
3284
3802
3244
3860
3349
3201
3351
3257
3399
3385
3186
3274
3240
3214
3246
3257
3535
3319
3171
3525
3181
3235
3284
3253
3186
3173
3304
3271
3307
3173
3186
3297
3353
3171
3181
3215
3173
3173
3202
3204
3205
3173
3201
3201
3291
3173
3204
3249
3202
3326
3171
3202
3208
3205
3173
3201
3199
3284
3202
3199
3205
3236
3204
3202
3246
3205
3171
3181
3214
3171
3181
3181
3171
3181
3209
3226
3171
3214
3173
3171
3171
3173
3173
3173
3171
3171
3171
3171
3173
3236
3199
3181
3171
3171
3204
3181
3171
3181
3171
3181
3181
3171
3171
3181
3171
3171
3199
3171
3181
3181
3171
3171
3171
3171
3171
3171
3171
3171
3171
